AT ID/ LC ID,ATiM Patient ID,ATiM Consent ID,Anatomic Source From Mouse,Consent Study,Sample Type,Processing Type,Processing Date,Transplant Name,Created By,Date Created,Stock Status,Position In Box,Legacy Information (Colossus ID),Mouse of Origin,Replicate Number,Additional Notes,Passage,Colossus Notes,Found In Inventory
AT13755,CID0002432,,axillary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-13 0:00,X0847-2164-21122538,hwlee@bccrc.ca,2022-03-09 18:28,in stock,C6,,X0847,8,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT18936,CID0002432,,Primary,,Tissue,OCT,2022-01-13 0:00,X0847-2164-21122538,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,8,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14308,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-09-17 0:00,X0847-21643,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,3,,5,,FALSE
AT14489,CID0002432,PBC0000847,posterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-04 0:00,X0847-21643,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,3,,5,,FALSE
AT11339,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:18,in stock,A1,,X0847,3,,5,,FALSE
AT11354,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:19,in stock,B7,,X0847,3,,5,,FALSE
AT11411,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:20,in stock,I1,,X0847,3,,5,,FALSE
AT11412,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:20,in stock,I2,,X0847,3,,5,,FALSE
AT11413,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:20,in stock,I3,,X0847,3,,5,,FALSE
AT11414,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:20,in stock,I4,,X0847,3,,5,,FALSE
AT11415,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:20,in stock,I5,,X0847,3,,5,,FALSE
AT11416,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-17 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:20,in stock,I6,,X0847,3,,5,,FALSE
AT13704,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-04 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:27,in stock,F9,,X0847,3,,5,,FALSE
AT13705,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-04 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G1,,X0847,3,,5,,FALSE
AT13706,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G2,,X0847,3,,5,,FALSE
AT13707,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G3,,X0847,3,,5,,FALSE
AT13708,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G4,,X0847,3,,5,,FALSE
AT13709,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21643,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G5,,X0847,3,,5,,FALSE
AT18942,CID0002432,,posterior neck,,Tissue,OCT,2022-01-04 0:00,X0847-21643,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,3,,5,,FALSE
AT18945,CID0002432,,Primary,,Tissue,OCT,2022-01-04 0:00,X0847-21643,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,3,,5,,FALSE
AT14309,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-09-25 0:00,X0847-21644,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,4,,5,,FALSE
AT11428,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A9,,X0847,4,,5,,FALSE
AT11429,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B1,,X0847,4,,5,,FALSE
AT11430,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B2,,X0847,4,,5,,FALSE
AT11431,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B3,,X0847,4,,5,,FALSE
AT11432,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B4,,X0847,4,,5,,FALSE
AT11433,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B5,,X0847,4,,5,,FALSE
AT11434,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B6,,X0847,4,,5,,FALSE
AT11435,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21644,hwlee@bccrc.ca,2022-03-09 18:21,in stock,B7,,X0847,4,,5,,FALSE
AT18935,CID0002432,,Primary,,Tissue,OCT,2022-03-07 0:00,X0847-21644,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,4,,5,,FALSE
AT14310,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-09-25 0:00,X0847-21122521,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,1,,8,,FALSE
AT14486,CID0002432,PBC0000847,posterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-04 0:00,X0847-21122521,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,1,,8,,FALSE
AT14487,CID0002432,PBC0000847,anterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-04 0:00,X0847-21122521,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,1,,8,,FALSE
AT11436,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,B8,,X0847,1,,8,,FALSE
AT11437,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,B9,,X0847,1,,8,,FALSE
AT11438,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,C1,,X0847,1,,8,,FALSE
AT11439,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,C2,,X0847,1,,8,,FALSE
AT11440,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,C3,,X0847,1,,8,,FALSE
AT11441,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,C4,,X0847,1,,8,,FALSE
AT11442,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,C5,,X0847,1,,8,,FALSE
AT11443,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-25 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:22,in stock,C6,,X0847,1,,8,,FALSE
AT13710,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G6,,X0847,1,,8,,FALSE
AT13711,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G7,,X0847,1,,8,,FALSE
AT13712,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G8,,X0847,1,,8,,FALSE
AT13713,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,G9,,X0847,1,,8,,FALSE
AT13714,CID0002432,,anterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,H1,,X0847,1,,8,,FALSE
AT13715,CID0002432,,anterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,H2,,X0847,1,,8,,FALSE
AT13716,CID0002432,,anterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,H3,,X0847,1,,8,,FALSE
AT13717,CID0002432,,anterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-04 0:00,X0847-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,H4,,X0847,1,,8,,FALSE
AT18947,CID0002432,,Primary,,Tissue,OCT,2022-01-04 0:00,X0847-21122521,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,1,,8,,FALSE
AT14284,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-10-04 0:00,X0847-21122522,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,2,,8,,FALSE
AT14488,CID0002432,PBC0000847,posterior neck mass,Xenograft,Tissue,PRE-HISTOLOGY,2022-01-11 0:00,X0847-21122522,sbhayana@bccrc.ca,2022-03-04 13:47,out of stock,,,X0847,2,,8,,FALSE
AT11476,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G3,,X0847,2,,8,,FALSE
AT11477,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G4,,X0847,2,,8,,FALSE
AT11478,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G5,,X0847,2,,8,,FALSE
AT11479,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G6,,X0847,2,,8,,FALSE
AT11480,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G7,,X0847,2,,8,,FALSE
AT11481,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G8,,X0847,2,,8,,FALSE
AT11482,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,G9,,X0847,2,,8,,FALSE
AT11483,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-10-04 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:22,in stock,H1,,X0847,2,,8,,FALSE
AT13734,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A3,,X0847,2,,8,,FALSE
AT13735,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A4,,X0847,2,,8,,FALSE
AT13736,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A5,,X0847,2,,8,,FALSE
AT13737,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A6,,X0847,2,,8,,FALSE
AT13738,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A7,,X0847,2,,8,,FALSE
AT13739,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A8,,X0847,2,,8,,FALSE
AT13740,CID0002432,,lumbar,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,A9,,X0847,2,,8,,FALSE
AT13741,CID0002432,,lumbar,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2022-01-11 0:00,X0847-21122522,hwlee@bccrc.ca,2022-03-09 18:28,in stock,B1,,X0847,2,,8,,FALSE
AT18940,CID0002432,,Primary,,Tissue,OCT,2022-01-11 0:00,X0847-21122522,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,2,,8,,FALSE
AT14280,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-09-20 0:00,X0847-2164-21122521,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14281,CID0002432,PBC0000847,axillary,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-21 0:00,X0847-2164-21122521,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14282,CID0002432,PBC0000847,posterior neck,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-21 0:00,X0847-2164-21122521,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14283,CID0002432,PBC0000847,lumbar,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-21 0:00,X0847-2164-21122521,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11420,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A1,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11421,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A2,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11422,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A3,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11423,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A4,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11424,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A5,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11425,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A6,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11426,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A7,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11427,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-20 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:21,in stock,A8,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13682,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D5,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13683,CID0002432,,posterior neck,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D6,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13684,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D7,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13685,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D8,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13686,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,D9,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13687,CID0002432,,posterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,E1,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13688,CID0002432,,anterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,E2,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13689,CID0002432,,anterior neck,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,E3,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13690,CID0002432,,lumbar,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,E4,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13691,CID0002432,,lumbar,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:26,in stock,E5,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13692,CID0002432,,lumbar,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,E6,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13693,CID0002432,,lumbar,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,E7,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13694,CID0002432,,lumbar,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,E8,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13695,CID0002432,,lumbar,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,E9,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13696,CID0002432,,axillary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,F1,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT13697,CID0002432,,axillary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-12-21 0:00,X0847-2164-21122521,hwlee@bccrc.ca,2022-03-09 18:27,in stock,F2,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT18946,CID0002432,,Primary,,Tissue,OCT,2021-12-21 0:00,X0847-2164-21122521,coflanagan@bccrc.ca,2022-08-11 19:38,out of stock,,,X0847,1,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14285,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-10-12 0:00,X0847-2164-21122522,sbhayana@bccrc.ca,2022-01-18 19:56,out of stock,,,X0847,2,Mixing; passage 4 mixed with a passage 8,,,FALSE
AT18934,CID0002432,,Primary,,Tissue,OCT,2021-12-11 0:00,X0847-2164-21122522,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,2,Mixing; passage 4 mixed with a passage 8,,,FALSE
AT14317,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-10-12 0:00,X0847-2164-21122523,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,3,Mixing; passage 4 mixed with a passage 8,,,FALSE
AT18928,CID0002432,,Primary,,Tissue,OCT,2021-12-21 0:00,X0847-2164-21122523,coflanagan@bccrc.ca,2022-08-11 19:37,out of stock,,,X0847,3,Mixing; passage 4 mixed with a passage 8,,,FALSE
AT14318,CID0002432,PBC0000847,primary,Xenograft,Tissue,PRE-HISTOLOGY,2021-09-06 0:00,X0847-2164-21122524,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT14319,CID0002432,PBC0000847,posterior neck,Xenograft,Tissue,PRE-HISTOLOGY,2021-12-21 0:00,X0847-2164-21122524,sbhayana@bccrc.ca,2022-01-18 19:57,out of stock,,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11340,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:18,in stock,A2,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11341,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS WITH STOMACHER FOR TRANSPLANT,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,A3,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11342,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,A4,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11343,CID0002432,,primary,,Tissue,FF SCALPEL TISSUE FRAGMENTS,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,A5,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
AT11344,CID0002432,,primary,,Tissue,VF SCALPEL ORGANOIDS AND TISSUE FRAGMENTS WITH STOMACHER,2021-09-06 0:00,X0847-2164-21122524,hwlee@bccrc.ca,2022-03-09 18:19,in stock,A6,,X0847,4,Mixing; passage 4 mixed with a passage 8,,,TRUE
